time,over $1K,over $10K,over $100K,over $1M,over $10M
2012-01-14,4730,3207159.58904483,1257137.94812931,0,0
2012-01-15,4864,3223527.13576254,1271580.10315183,0,0
2012-01-16,4735,3207592.40352315,1242262.94832931,0,0
2012-01-17,4192,3060447.86524801,1164590.21346783,0,0
2012-01-18,4316,3113056.29341672,1204074.49832931,0,0
2012-01-19,4459,3182542.59075202,1235045.2890063,0,0
2012-01-20,4530,3201789.06876653,1235045.2890063,0,0
2012-01-21,4400,3181749.40804331,1238045.2890063,0,0
2012-01-22,4455,3213822.96538935,1241045.2890063,0,0
2012-01-23,4476,3217038.03432085,1241045.2890063,0,0
2012-01-24,4444,3222314.52146808,1243045.2890063,0,0
2012-01-25,4204,3188159.56120863,1226045.1890063,0,0
2012-01-26,3985,3114873.62156012,1195095.64414482,0,0
2012-01-27,3956,3126027.21177793,1195095.64414482,0,0
2012-01-28,4144,3167756.31044844,1213061.00414482,0,0
2012-01-29,4019,3134858.30020712,1202095.64414482,0,0
2012-01-30,4077,3159273.03291214,1202095.64414482,0,0
2012-01-31,4078,3184537.20404963,1202095.64414482,0,0
2012-02-01,4323,3256749.20361278,1238045.1890063,0,0
2012-02-02,4340,3268041.67728874,1242045.1890063,0,0
2012-02-03,4260,3268093.63927594,1242045.1890063,0,0
2012-02-04,4217,3283141.99641489,1250045.1890063,0,0
2012-02-05,4100,3238172.75530609,1232561.00414482,0,0
2012-02-06,4037,3197368.4670423,1214595.64414482,0,0
2012-02-07,4123,3229655.00123976,1231671.00414482,0,0
2012-02-08,4120,3236488.16544079,1231671.00414482,0,0
2012-02-09,4214,3277959.76576145,1249155.1890063,0,0
2012-02-10,4256,3295665.26510821,1249655.1890063,0,0
2012-02-11,4137,3237426.91162472,1232171.00414482,0,0
2012-02-12,4080,3220926.43095189,1214205.64414482,0,0
2012-02-13,4003,3216006.49341191,1233405.93957746,0,0
2012-02-14,3288,3055064.34123823,1191524.33179914,0,0
2012-02-15,3264,2980526.64453862,1085524.33179914,0,0
2012-02-16,3321,2925261.38497254,1062275.33179914,0,0
2012-02-17,3405,2948058.28311103,1085524.33179914,0,0
2012-02-18,3341,2925976.12712533,1056275.33179914,0,0
2012-02-19,3406,2944775.54020029,1079524.33179914,0,0
2012-02-20,3396,2932445.68212975,1079524.33179914,0,0
2012-02-21,3378,2919669.37678626,1079924.33179914,0,0
2012-02-22,3423,2933223.37762873,1080024.33179914,0,0
2012-02-23,4046,3058885.11750203,1144201.93414482,0,0
2012-02-24,4026,3070562.19442934,1144201.93414482,0,0
2012-02-25,3584,3023631.78443927,1170225.31179914,0,0
2012-02-26,3678,3046356.37001782,1170225.31179914,0,0
2012-02-27,3684,3051272.89920615,1170225.31179914,0,0
2012-02-28,3605,3046817.07697207,1181215.31179914,0,0
2012-02-29,3629,3048979.58068778,1182215.31179914,0,0
2012-03-01,3641,3077570.98717536,1205115.31179914,0,0
2012-03-02,3560,3033503.16231624,1197215.31179914,0,0
2012-03-03,3520,3028927.60826789,1197215.31179914,0,0
2012-03-04,3629,3054223.23871112,1197215.31179914,0,0
2012-03-05,3750,3079440.4949903,1197215.31179914,0,0
2012-03-06,3757,3077651.32408043,1197215.31179914,0,0
2012-03-07,3700,3075380.04562389,1202215.31179914,0,0
2012-03-08,3677,3077415.61421127,1202215.31179914,0,0
2012-03-09,3641,3059001.31991556,1202215.31179914,0,0
2012-03-10,3632,3056451.67629803,1202715.31179914,0,0
2012-03-11,3668,3081744.88695556,1202715.31179914,0,0
2012-03-12,3677,3082606.38009069,1199715.31179914,0,0
2012-03-13,4220,3193005.03229249,1219115.31179914,0,0
2012-03-14,4289,3195970.54402412,1246598.02953275,0,0
2012-03-15,4278,3201601.06486763,1256598.02953275,0,0
2012-03-16,4268,3199856.62793557,1256598.02953275,0,0
2012-03-17,4252,3187698.45460729,1256098.02953275,0,0
2012-03-18,4292,3199179.86989811,1255598.02953275,0,0
2012-03-19,3542,3064789.26432772,1236198.02953275,0,0
2012-03-20,3607,3080940.7152718,1236198.02953275,0,0
2012-03-21,3612,3081114.83427825,1234845.86528433,0,0
2012-03-22,3584,3060373.41347719,1234269.29998433,0,0
2012-03-23,3557,3064041.93459317,1234364.77598433,0,0
2012-03-24,3537,3063825.52525332,1234272.49575433,0,0
2012-03-25,3504,3085866.96272049,1252371.51575433,0,0
2012-03-26,3542,3099745.66033027,1274575.49415433,218990,0
2012-03-27,3645,3121132.76801745,1274575.49415433,218990,0
2012-03-28,3624,3126092.97595424,1300594.90873719,218990,0
2012-03-29,3620,3124309.59588908,1300594.90873719,218990,0
2012-03-30,3658,3137989.43454902,1294197.14689789,218990,0
2012-03-31,3676,3141750.54465865,1293404.47309789,218990,0
2012-04-01,3640,3138070.98709225,1303904.47309789,228990,0
2012-04-02,3751,3175234.86491993,1303904.47309789,228990,0
2012-04-03,3720,3170283.5300301,1293904.46309789,228990,0
2012-04-04,3633,3194354.71229016,1333904.46309789,238990,0
2012-04-05,3615,3224413.00643597,1362923.14183746,268990,0
2012-04-06,3643,3228407.79376185,1362907.21183746,268990,0
2012-04-07,3480,3188358.57581973,1362907.21183746,268990,0
2012-04-08,3538,3207417.46516375,1363407.21183746,268990,0
2012-04-09,3617,3193131.36681832,1320407.21183746,268990,0
2012-04-10,3640,3179934.90379419,1320397.31083746,268990,0
2012-04-11,3674,3200292.06173695,1319062.21683746,268990,0
2012-04-12,3645,3213253.96987128,1318955.75083746,268990,0
2012-04-13,3695,3207010.71944147,1294903.65713385,268990,0
2012-04-14,3703,3212897.15649103,1294903.65713385,268990,0
2012-04-15,3713,3222891.11163892,1304403.65713385,278990,0
2012-04-16,3670,3258475.73805576,1339403.65713385,278990,0
2012-04-17,3654,3287797.35973277,1359403.65713385,298990,0
2012-04-18,4212,3346302.45228472,1358903.65713385,298990,0
2012-04-19,4192,3369568.60943346,1358903.65713385,298990,0
2012-04-20,4243,3431292.51887592,1401789.92992013,298990,0
2012-04-21,4208,3426906.02687687,1401789.92992013,298990,0
2012-04-22,4079,3455310.82032328,1399804.65713385,298990,0
2012-04-23,4016,3452010.31004282,1380404.65713385,298990,0
2012-04-24,3981,3465787.6100649,1380404.65713385,298990,0
2012-04-25,4026,3488421.75043733,1370404.65713385,298990,0
2012-04-26,4006,3475382.44428251,1380404.65713385,308990,0
2012-04-27,4004,3478150.36053846,1380404.65713385,308990,0
2012-04-28,3530,3409166.96603783,1357903.65713385,308990,0
2012-04-29,3511,3387453.58940606,1357903.65713385,308990,0
2012-04-30,3553,3389932.78411938,1357903.65713385,308990,0
2012-05-01,3580,3404646.82875054,1378303.65713385,308990,0
2012-05-02,4023,3470950.96958023,1378703.65713385,308990,0
2012-05-03,4053,3488340.4716579,1378703.65713385,308990,0
2012-05-04,4029,3469680.57716378,1374703.65713385,308990,0
2012-05-05,4006,3494274.7058526,1374703.65713385,308990,0
2012-05-06,4006,3585142.2699051,1445115.11713385,308990,0
2012-05-07,4018,3597346.48494329,1452022.48964224,315997.37250839,0
2012-05-08,4020,3580362.90458464,1450584.19831462,319759.08118077,0
2012-05-09,4034,3589529.77566651,1460406.472226,329581.35509215,0
2012-05-10,3552,3536598.46949159,1467363.66432798,336538.54719413,0
2012-05-11,3556,3579975.81040103,1499026.2452592,346801.12812535,0
2012-05-12,3546,3594007.81405549,1503289.15202206,349636.05488821,0
2012-05-13,3549,3594537.98725365,1503569.15202206,349636.05488821,0
2012-05-14,4007,3643615.98219848,1501733.70327706,350800.60614321,0
2012-05-15,4014,3680560.52626971,1515170.90218153,362237.80504768,0
2012-05-16,4044,3685355.71588041,1524739.60253699,371806.50540314,0
2012-05-17,4036,3690787.01063201,1556797.16063796,375363.96350411,0
2012-05-18,4053,3700700.21096978,1564600.16124383,381767.06410998,0
2012-05-19,4064,3705087.33647912,1560147.36313766,383314.26600381,0
2012-05-20,4015,3727346.13701392,1540147.36313766,383314.26600381,0
2012-05-21,4021,3727592.7282508,1545550.53479882,388858.43766497,0
2012-05-22,4013,3741821.03331138,1562927.68083268,405235.58369883,0
2012-05-23,4077,3760845.31418034,1566329.68743311,408637.59029926,0
2012-05-24,4061,3766259.39315864,1574943.00104336,417250.90390951,0
2012-05-25,4071,3789805.432804,1578373.42321994,420681.32608609,0
2012-05-26,4062,3789919.75125894,1578373.42321994,420681.32608609,0
2012-05-27,4100,3787961.10473696,1578373.42321994,420681.32608609,0
2012-05-28,4102,3787472.57473306,1581497.33963855,423805.2425047,0
2012-05-29,4098,3797890.34398408,1586397.33963855,428805.2425047,0
2012-05-30,4081,3800164.14916257,1591397.33963855,433805.2425047,0
2012-05-31,4123,3804456.48062414,1530151.679161,433805.2425047,0
2012-06-01,4305,3731994.13551077,1551901.679161,436805.2425047,0
2012-06-02,4302,3732573.90564613,1532901.679161,436805.2425047,0
2012-06-03,4300,3729646.4827687,1532301.679161,435805.2425047,0
2012-06-04,4345,3730268.88246564,1551801.33881925,416804.90216295,0
2012-06-05,4467,3738563.66337547,1549801.33881925,416804.90216295,0
2012-06-06,4492,3755466.45527637,1554801.33881925,421804.90216295,0
2012-06-07,4557,3793619.49809275,1571901.33881925,421804.90216295,0
2012-06-08,4563,3791990.97494159,1573651.33881925,423804.90216295,0
2012-06-09,4475,3846515.0656268,1595351.33881925,423804.90216295,0
2012-06-10,4398,3838101.29103399,1595351.33881925,423804.90216295,0
2012-06-11,4504,3854135.17649717,1593851.33881925,428804.90216295,0
2012-06-12,4595,3872432.60101476,1609251.33881925,428804.90216295,0
2012-06-13,4652,3904579.99360813,1646251.28481925,430804.90216295,0
2012-06-14,4703,3908812.93719262,1646651.28481925,430804.90216295,0
2012-06-15,4948,3985218.02792639,1645589.71481925,437804.90216295,0
2012-06-16,4945,3960142.45460291,1649303.22338258,437804.90216295,0
2012-06-17,4830,3933434.1186157,1613764.79338258,437804.90216295,0
2012-06-18,4895,3962648.65143607,1631284.79338258,438824.90216295,0
2012-06-19,4974,3979622.90125187,1664467.42338258,438824.90216295,0
2012-06-20,5230,4024684.6035839,1651827.42338258,446824.90216295,0
2012-06-21,5216,4020289.22225998,1655827.42338258,450824.90216295,0
2012-06-22,5068,3966286.58922536,1654327.54873058,450824.93349995,0
2012-06-23,5017,3976740.92983658,1637827.54873058,450824.93349995,0
2012-06-24,4959,3988858.7066882,1657999.11873058,450824.93349995,0
2012-06-25,4994,3971884.30555096,1603805.01873058,450825.03349995,0
2012-06-26,5020,3984655.09788365,1586805.07273058,450825.03349995,0
2012-06-27,5077,4044140.7515422,1617343.50273058,465825.03349995,0
2012-06-28,5051,4053688.5517085,1664834.50879244,470825.03349995,0
2012-06-29,5101,4058891.61781931,1643343.50373058,470825.03449995,0
2012-06-30,5239,4085953.47959082,1643343.50373058,470825.03449995,0
2012-07-01,5067,4070969.69007955,1643343.50373058,470825.03449995,0
2012-07-02,5264,4108486.61153455,1658478.45783058,470825.03449995,0
2012-07-03,4944,4078692.21946172,1648343.50453058,470825.03529995,0
2012-07-04,5005,4109053.49989035,1665343.50453058,487825.03529995,0
2012-07-05,5059,4120203.8960263,1696480.95863058,487825.03529995,0
2012-07-06,5192,4170358.20506867,1699430.95863058,495825.03529995,0
2012-07-07,5299,4172897.67984505,1699430.95863058,495825.03529995,0
2012-07-08,5314,4179452.87443058,1698930.95863058,495825.03529995,0
2012-07-09,5415,4194202.45042913,1693930.95863058,495825.03529995,0
2012-07-10,5532,4201261.75573352,1696930.95863058,503825.03529995,0
2012-07-11,5542,4198237.75597397,1703930.95863058,510825.03529995,0
2012-07-12,5564,4265172.62669845,1763749.94293058,517825.03529995,0
2012-07-13,5619,4281340.40720301,1754786.44243058,517825.03529995,0
2012-07-14,5631,4271637.4969297,1754386.44243058,517825.03529995,0
2012-07-15,5649,4283222.03235181,1756892.31097295,517825.03529995,0
2012-07-16,6121,4349525.37197048,1824765.62717295,517825.03529995,0
2012-07-17,6327,4358247.62162774,1842124.76292515,447835.01307523,0
2012-07-18,6548,4368028.36544907,1864774.79426215,447835.01307523,0
2012-07-19,6484,4336727.54296975,1855274.64292515,447835.01307523,0
2012-07-20,6340,4314483.65507686,1809475.41994823,447835.01317523,0
2012-07-21,6553,4329853.0756262,1855274.24302515,447835.01317523,0
2012-07-22,6339,4319353.89116705,1803655.01994823,447835.01317523,0
2012-07-23,6375,4326718.7945132,1817430.13782042,447835.01317523,0
2012-07-24,6396,4342125.33261586,1809025.81672042,447835.01317523,0
2012-07-25,6504,4379849.35026609,1842386.03979734,457835.01317523,0
2012-07-26,6564,4394652.90002519,1878417.78979734,457835.01317523,0
2012-07-27,6575,4399407.76868913,1881690.36089734,463835.01317523,0
2012-07-28,6567,4408055.19372671,1871031.44089734,463835.01317523,0
2012-07-29,6514,4420736.1375356,1874497.93536216,463835.01317523,0
2012-07-30,6694,4427607.49007935,1896067.93536216,463835.01317523,0
2012-07-31,6853,4446621.15022949,1908653.63525734,466835.01317523,0
2012-08-01,6963,4477801.10404417,1947943.1696992,580390.04451223,0
2012-08-02,9003,4689858.24695972,2200392.74997337,589390.04451223,0
2012-08-03,9210,4692061.48748181,2227687.03067337,589390.04451223,0
2012-08-04,9158,4713682.24168922,2222036.03067337,592890.04451223,0
2012-08-05,9101,4720447.49408475,2218719.13742904,592890.04451223,0
2012-08-06,9146,4724527.70668857,2242675.61730922,596890.04451223,0
2012-08-07,9216,4725239.18177705,2244195.31730922,596890.04451223,0
2012-08-08,9352,4741188.5999875,2242139.61540519,604890.04451223,0
2012-08-09,9402,4735795.46611532,2232561.03217672,604890.04451223,0
2012-08-10,9633,4787339.16818476,2260801.5934759,604890.04451223,0
2012-08-11,9681,4785598.99014138,2246262.17518296,604890.04451223,0
2012-08-12,9723,4787370.73961671,2246025.97600278,604890.04451223,0
2012-08-13,9922,4806098.16511979,2262267.60564171,604890.04451223,0
2012-08-14,9997,4805715.72865846,2271965.71562135,612890.04451223,0
2012-08-15,10513,4881350.16397833,2354277.53508136,692847.07584923,0
2012-08-16,10656,4912169.27095507,2404855.89980023,697847.08058017,0
2012-08-17,10055,4809699.5288625,2277336.92454557,617890.07015054,0
2012-08-18,9904,4775989.05416477,2244065.32523509,612890.05992627,0
2012-08-19,6444,4287629.4887485,1745126.6337318,407335.27161073,0
2012-08-20,7715,4352733.9961237,1818617.02963486,512890.8758438,0
2012-08-21,7700,4351080.39808293,1824643.24487906,512890.8758438,0
2012-08-22,7706,4293423.25179251,1766060.21308896,512890.8758438,0
2012-08-23,9281,4493172.48464702,2014622.00992618,512890.87585717,0
2012-08-24,9655,4521103.3988483,2035538.40836765,512890.87585717,0
2012-08-25,9682,4527685.82891543,2018818.3106743,512894.0019242,0
2012-08-26,9693,4501788.22748454,2005178.0450156,512894.0019242,0
2012-08-27,9950,4507143.26444648,2031102.34782767,412893.99192419,0
2012-08-28,9967,4510718.8003952,2026114.43806787,412893.99192419,0
2012-08-29,9958,4502113.2433807,2012725.62130386,412893.99192419,0
2012-08-30,9977,4462504.46153744,1963178.94572186,412893.99192419,0
2012-08-31,9615,4418061.6563996,1920881.34551478,412896.07280981,0
2012-09-01,9543,4398957.58772585,1903454.03307242,387896.19311057,0
2012-09-02,9768,4415238.40306606,1924216.29805754,387896.19311057,0
2012-09-03,9927,4433855.85617918,1934125.06205918,387896.19311057,0
2012-09-04,9917,4410767.36903078,1946707.63511566,362896.24311057,0
2012-09-05,10437,4436241.54813369,1971183.93431926,262896.24311057,0
2012-09-06,10659,4427309.45890298,1976429.22788506,262896.24311057,0
2012-09-07,10576,4409869.69448772,1945858.98873717,262896.24321168,0
2012-09-08,10558,4412066.06552277,1938984.26794859,262896.24336168,0
2012-09-09,10552,4422492.7806196,1930032.76926279,262896.24336168,0
2012-09-10,10694,4430243.18313874,1937019.16451405,263894.45871494,0
2012-09-11,10863,4418798.9304915,1921366.33435105,263894.45871494,0
2012-09-12,10913,4411646.08088156,1905495.96437635,213894.45871494,0
2012-09-13,10973,4411204.96031844,1894715.12267502,213894.45871494,0
2012-09-14,11209,4421797.71453801,1877645.76064874,213894.45871494,0
2012-09-15,11207,4413860.38652977,1873217.59382706,105558.15740403,0
2012-09-16,11372,4423298.80450826,1867949.71884925,105558.15740403,0
2012-09-17,11537,4397217.06729515,1856985.81090425,105558.15740403,0
2012-09-18,11870,4381027.314397,1853808.55760567,105558.15740403,0
2012-09-19,12195,4393674.94645136,1854110.67882647,105558.15740403,0
2012-09-20,12058,4379758.88208417,1827762.93007776,105609.32202903,0
2012-09-21,11967,4397230.13282986,1878852.09280149,105611,0
2012-09-22,11978,4383873.93871082,1866820.22334552,105611,0
2012-09-23,12021,4373108.61103127,1849013.31830581,105611,0
2012-09-24,11831,4361312.95357467,1857891.80592681,105611,0
2012-09-25,11834,4348271.03856658,1860390.33592681,105611,0
2012-09-26,11856,4358412.86043987,1861190.33592681,105611,0
2012-09-27,11850,4366838.3757138,1861119.37762681,105611,0
2012-09-28,11926,4362126.8893615,1853205.20948951,105611,0
2012-09-29,11989,4381120.2415509,1864806.46411878,105611,0
2012-09-30,12078,4389597.18889791,1864028.61749839,105611,0
2012-10-01,12104,4385649.91256141,1855524.00938419,105611,0
2012-10-02,12506,4448357.17171546,1945752.60907531,185568.031337,0
2012-10-03,12623,4480408.38526848,1976562.8747489,185568.031337,0
2012-10-04,12529,4487285.36977959,1969957.21858918,185568.031337,0
2012-10-05,12442,4484155.36859135,1965293.65384726,185568.031337,0
2012-10-06,12246,4463954.69863163,1931779.35440655,105611,0
2012-10-07,11763,4404927.54132387,1874495.66425512,105611,0
2012-10-08,11645,4407421.07631201,1844455.30936966,105611,0
2012-10-09,11668,4443450.32202195,1856195.26246966,105611,0
2012-10-10,11790,4472017.39750751,1900157.02598812,105611,0
2012-10-11,11751,4472932.28712998,1903571.77041557,105611,0
2012-10-12,11747,4480371.98961849,1898883.55658362,105611,0
2012-10-13,11676,4481583.16657967,1882697.17925887,105611,0
2012-10-14,11452,4474448.0053999,1867544.03827853,105611,0
2012-10-15,11657,4479329.66822914,1886332.00695887,105611,0
2012-10-16,11589,4497688.5956597,1916618.21624533,105611,0
2012-10-17,11633,4504115.21904878,1916017.2606551,105611,0
2012-10-18,11649,4508338.93064038,1931259.58207668,105611,0
2012-10-19,11570,4486851.46602553,1925627.19847383,105611,0
2012-10-20,11231,4498492.14487907,1935948.8779377,105611,0
2012-10-21,11245,4520992.59817855,1990027.09241174,105611,0
2012-10-22,11314,4570750.27181163,2021870.14175495,105611,0
2012-10-23,11315,4581506.45572095,2007018.68793816,105611,0
2012-10-24,11302,4572757.01013537,2009014.74817594,105611,0
2012-10-25,10803,4520149.16386925,1922623.41199289,105611,0
2012-10-26,10359,4507157.01949195,1896892.63907996,105611,0
2012-10-27,10577,4517643.42570713,1916261.00016529,105611,0
2012-10-28,10735,4534139.84779901,1932725.29580283,105611,0
2012-10-29,10705,4521290.31149419,1922206.36172416,105611,0
2012-10-30,10801,4579994.64133535,2005317.8928757,105611,0
2012-10-31,11052,4619251.66081879,2027680.36707914,105611,0
2012-11-01,10619,4617265.07426307,1993856.00388855,105611,0
2012-11-02,10551,4606898.84048897,1967000.46774219,105611,0
2012-11-03,10601,4623548.06297558,2002973.1404186,105611,0
2012-11-04,10659,4628379.3129119,1997169.59543721,105611,0
2012-11-05,10587,4622322.41788782,2004258.85686397,105611,0
2012-11-06,10627,4641188.3907379,2027628.29363193,105611,0
2012-11-07,10772,4631551.25962591,2019946.78820526,105611,0
2012-11-08,10753,4637035.54149997,2017461.55634986,105611,0
2012-11-09,10661,4643313.67906897,2000654.00216293,105611,0
2012-11-10,10697,4640998.79733145,2010604.55372343,105611,0
2012-11-11,10676,4643907.8145162,2006711.57886436,105611,0
2012-11-12,10842,4648844.2760963,2029626.02694703,105611,0
2012-11-13,10807,4654062.873062,2038759.96194601,105611,0
2012-11-14,10740,4652678.94415462,2039020.97236355,105611,0
2012-11-15,10926,4679561.069317,2053442.73627234,111111,0
2012-11-16,11343,4712073.37446234,2071098.72539979,111111,0
2012-11-17,11371,4726426.5131128,2078980.46232749,111111,0
2012-11-18,11383,4702181.16186137,2077868.86082685,111111,0
2012-11-19,11436,4710856.66082425,2073778.75113768,111111,0
2012-11-20,11453,4710605.65395002,2084650.71978796,111111,0
2012-11-21,11450,4722459.16512427,2093933.4564224,111111,0
2012-11-22,11826,4761293.1802046,2124320.14502179,111111,0
2012-11-23,11823,4765446.90539922,2118095.52367661,111111,0
2012-11-24,11981,4769134.9342895,2117545.12911695,111111,0
2012-11-25,12152,4814647.83834552,2142577.47924579,191068.0411,0
2012-11-26,11892,4729583.31220686,2080460.15637836,111111,0
2012-11-27,11565,4781134.58539815,2130839.4787794,111111,0
2012-11-28,11741,4793452.77039669,2150959.90928112,111111,0
2012-11-29,11901,4805434.10737441,2160082.90770088,111111,0
2012-11-30,12066,4840026.85762107,2180705.48824367,191068.0411,0
2012-12-01,12083,4846248.88092387,2199504.38780471,191068.0411,0
2012-12-02,11948,4826132.24410344,2174381.72875871,111111,0
2012-12-03,12121,4873484.33176388,2240018.58407823,191068.0411,0
2012-12-04,12716,4912025.58329331,2296933.80487991,191068.0411,0
